"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6123","userCanChangeNameTest()","","Sun Jun 07 12:17:15 UTC 2026","passed","Sun Jun 07 12:17:21 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCanChangeNameTest"
"","1642","userCanCreateAccountTest()","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:34 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","2094","userCanDepositAccountTest()","","Sun Jun 07 12:18:17 UTC 2026","passed","Sun Jun 07 12:18:19 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCanDepositAccountTest"
"","2065","userCantDepositAccountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:18:26 UTC 2026","passed","Sun Jun 07 12:18:28 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositAccountTest"
"Покрытие Swagger Coverage: 401 Unauthorized для GET /accounts","162","unauthorizedAccountsError()","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","unauthorizedAccountsError"
"","4279","userCanTransferMaxSumTest()","","Sun Jun 07 12:19:00 UTC 2026","passed","Sun Jun 07 12:19:04 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMaxSumTest"
"","2296","userCantLoginWithIvalidDataTest()","","Sun Jun 07 12:17:34 UTC 2026","passed","Sun Jun 07 12:17:37 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCantLoginWithIvalidDataTest"
"","35","userCantLoginTest(String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","342","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:26 UTC 2026","passed","Sun Jun 07 12:19:26 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","3397","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:19:15 UTC 2026","passed","Sun Jun 07 12:19:18 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","4755","userCantChangeNameWithoutEnterNameTest()","","Sun Jun 07 12:17:10 UTC 2026","passed","Sun Jun 07 12:17:15 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCantChangeNameWithoutEnterNameTest"
"","2049","userCanDepositMinSumAccountTest()","","Sun Jun 07 12:18:19 UTC 2026","passed","Sun Jun 07 12:18:21 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCanDepositMinSumAccountTest"
"","2562","userCanChangeNameTest()","","Sun Jun 07 12:18:28 UTC 2026","passed","Sun Jun 07 12:18:30 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","userCanChangeNameTest"
"Покрытие Swagger Coverage: 403 Forbidden для /transfer","3497","forbiddenTransferError()","","Sun Jun 07 12:19:04 UTC 2026","passed","Sun Jun 07 12:19:08 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","forbiddenTransferError"
"","2232","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:44 UTC 2026","passed","Sun Jun 07 12:18:46 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","2001","adminCanLoginWithCorrectDataTest()","","Sun Jun 07 12:17:39 UTC 2026","passed","Sun Jun 07 12:17:41 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","3652","adminCannotCreateUserWithInvalidData()","","Sun Jun 07 12:17:26 UTC 2026","passed","Sun Jun 07 12:17:29 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidData"
"","4316","userCantDepositAccountWithoutAccountTest()","","Sun Jun 07 12:16:59 UTC 2026","passed","Sun Jun 07 12:17:04 UTC 2026","","ui.iteration2.DepositAccountTest","ui.iteration2.DepositAccountTest","userCantDepositAccountWithoutAccountTest"
"","5035","adminCanCreateUserTest()","","Sun Jun 07 12:17:29 UTC 2026","passed","Sun Jun 07 12:17:34 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"Покрытие Swagger Coverage: 403 Unauthorized для POST /users","1273","forbiddenPostUsersError()","","Sun Jun 07 12:19:28 UTC 2026","passed","Sun Jun 07 12:19:30 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","forbiddenPostUsersError"
"","5528","testTransferWithFraudotricCheck()","","Sun Jun 07 12:17:57 UTC 2026","passed","Sun Jun 07 12:18:03 UTC 2026","","api.TransferWithFraudCheckTest","api.TransferWithFraudCheckTest","testTransferWithFraudotricCheck"
"","35","userCantLoginTest(String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","2319","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:41 UTC 2026","passed","Sun Jun 07 12:18:44 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","2263","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:48 UTC 2026","passed","Sun Jun 07 12:18:50 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"Покрытие Swagger Coverage: 401 Unauthorized для POST /accounts","19","unauthorizedPostAccountsError()","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","unauthorizedPostAccountsError"
"","1056","adminCanCreateUserTest()","","Sun Jun 07 12:19:30 UTC 2026","passed","Sun Jun 07 12:19:31 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserTest"
"Покрытие Swagger Coverage: 401 Unauthorized для GET /users","22","unauthorizedGetUsersError()","","Sun Jun 07 12:19:25 UTC 2026","passed","Sun Jun 07 12:19:25 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","unauthorizedGetUsersError"
"","349","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:27 UTC 2026","passed","Sun Jun 07 12:19:27 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","5300","userCanTransferMoneyDifferentUserTest()","","Sun Jun 07 12:18:50 UTC 2026","passed","Sun Jun 07 12:18:56 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMoneyDifferentUserTest"
"","4406","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:35 UTC 2026","passed","Sun Jun 07 12:18:39 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"Покрытие Swagger Coverage: 401 Unauthorized для /transfer","43","unauthorizedTransferError()","","Sun Jun 07 12:19:00 UTC 2026","passed","Sun Jun 07 12:19:00 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","unauthorizedTransferError"
"","3930","userCanCreateAccountTest()","","Sun Jun 07 12:17:41 UTC 2026","passed","Sun Jun 07 12:17:45 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","3387","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:19:11 UTC 2026","passed","Sun Jun 07 12:19:15 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","2289","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:30 UTC 2026","passed","Sun Jun 07 12:18:32 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","2132","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:46 UTC 2026","passed","Sun Jun 07 12:18:48 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","3940","userCanTransferMoneyYourselfTest()","","Sun Jun 07 12:18:56 UTC 2026","passed","Sun Jun 07 12:19:00 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMoneyYourselfTest"
"","2496","userCanLoginWithCorrectDataTest()","","Sun Jun 07 12:17:37 UTC 2026","passed","Sun Jun 07 12:17:39 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","39","userCantLoginTest(String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","401","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:26 UTC 2026","passed","Sun Jun 07 12:19:26 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","3385","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:19:18 UTC 2026","passed","Sun Jun 07 12:19:21 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","342","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:26 UTC 2026","passed","Sun Jun 07 12:19:27 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","3636","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:19:08 UTC 2026","passed","Sun Jun 07 12:19:11 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","3485","testTransferWithFraudCheckUnathorized()","","Sun Jun 07 12:18:03 UTC 2026","passed","Sun Jun 07 12:18:06 UTC 2026","","api.TransferWithFraudCheckTest","api.TransferWithFraudCheckTest","testTransferWithFraudCheckUnathorized"
"Покрытие Swagger Coverage: 403 Unauthorized для GET /users","1335","forbiddenGetUsersError()","","Sun Jun 07 12:19:27 UTC 2026","passed","Sun Jun 07 12:19:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","forbiddenGetUsersError"
"","4622","userCantChangeNameWithOneWordTest()","","Sun Jun 07 12:17:21 UTC 2026","passed","Sun Jun 07 12:17:26 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCantChangeNameWithOneWordTest"
"","6275","userCanDepositAccountTest()","","Sun Jun 07 12:17:04 UTC 2026","passed","Sun Jun 07 12:17:10 UTC 2026","","ui.iteration2.DepositAccountTest","ui.iteration2.DepositAccountTest","userCanDepositAccountTest"
"","2313","negativeTest(String, String, String) Негативные тесты","","Sun Jun 07 12:18:33 UTC 2026","passed","Sun Jun 07 12:18:35 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","405","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Sun Jun 07 12:19:25 UTC 2026","passed","Sun Jun 07 12:19:26 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"Покрытие Swagger Coverage: 401 Unauthorized для customer/accounts","25","unauthorizedCustomerAccountsError()","","Sun Jun 07 12:19:32 UTC 2026","passed","Sun Jun 07 12:19:32 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","unauthorizedCustomerAccountsError"
"Покрытие Swagger Coverage: 401 Unauthorized для /deposit","40","unauthorizedDepositError()","","Sun Jun 07 12:18:17 UTC 2026","passed","Sun Jun 07 12:18:17 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","unauthorizedDepositError"
"","2040","userCantDepositAccountTest(Double, String, String) Негативные тесты","","Sun Jun 07 12:18:24 UTC 2026","passed","Sun Jun 07 12:18:26 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositAccountTest"
