"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","378","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:09 UTC 2026","passed","Fri Jun 05 12:09:09 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","2262","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:16 UTC 2026","passed","Fri Jun 05 12:08:18 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","5017","userCantChangeNameWithOneWordTest()","","Fri Jun 05 12:07:15 UTC 2026","passed","Fri Jun 05 12:07:20 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCantChangeNameWithOneWordTest"
"","35","userCantLoginTest(String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:13 UTC 2026","passed","Fri Jun 05 12:09:13 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","3389","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:54 UTC 2026","passed","Fri Jun 05 12:08:57 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","3386","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:51 UTC 2026","passed","Fri Jun 05 12:08:54 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","3395","userCantDepositToDiffAccount()","","Fri Jun 05 12:07:57 UTC 2026","passed","Fri Jun 05 12:08:01 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositToDiffAccount"
"","2366","userCantDepositAccountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:05 UTC 2026","passed","Fri Jun 05 12:08:08 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositAccountTest"
"","1861","userCantDepositToNonExistAccount()","","Fri Jun 05 12:07:53 UTC 2026","passed","Fri Jun 05 12:07:55 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositToNonExistAccount"
"","2233","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:18 UTC 2026","passed","Fri Jun 05 12:08:21 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","6175","userCanDepositAccountTest()","","Fri Jun 05 12:06:57 UTC 2026","passed","Fri Jun 05 12:07:03 UTC 2026","","ui.iteration2.DepositAccountTest","ui.iteration2.DepositAccountTest","userCanDepositAccountTest"
"","960","userCanLoginTest()","","Fri Jun 05 12:09:12 UTC 2026","passed","Fri Jun 05 12:09:12 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanLoginTest"
"","3975","adminCannotCreateUserWithInvalidData()","","Fri Jun 05 12:07:20 UTC 2026","passed","Fri Jun 05 12:07:24 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidData"
"","36","userCantLoginTest(String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:13 UTC 2026","passed","Fri Jun 05 12:09:13 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","3677","userCantDepositAccountWithoutAccountTest()","","Fri Jun 05 12:06:53 UTC 2026","passed","Fri Jun 05 12:06:57 UTC 2026","","ui.iteration2.DepositAccountTest","ui.iteration2.DepositAccountTest","userCantDepositAccountWithoutAccountTest"
"","6978","userCanChangeNameTest()","","Fri Jun 05 12:07:08 UTC 2026","passed","Fri Jun 05 12:07:15 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCanChangeNameTest"
"","3958","userCanTransferMinSumTest()","","Fri Jun 05 12:09:05 UTC 2026","passed","Fri Jun 05 12:09:09 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMinSumTest"
"","7700","tearDownBackendData()","","Fri Jun 05 12:07:39 UTC 2026","passed","Fri Jun 05 12:07:47 UTC 2026","","ui.zzz.ZZZDatabaseCleanupTest","ui.zzz.ZZZDatabaseCleanupTest","tearDownBackendData"
"","3556","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:57 UTC 2026","passed","Fri Jun 05 12:09:01 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","3526","userCantDepositAccountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:10 UTC 2026","passed","Fri Jun 05 12:08:13 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositAccountTest"
"","34","userCantLoginTest(String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:12 UTC 2026","passed","Fri Jun 05 12:09:13 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","1655","userCanCreateAccountTest()","","Fri Jun 05 12:09:13 UTC 2026","passed","Fri Jun 05 12:09:14 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","36","userCantLoginTest(String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:13 UTC 2026","passed","Fri Jun 05 12:09:13 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCantLoginTest"
"","4638","adminCanCreateUserTest()","","Fri Jun 05 12:07:24 UTC 2026","passed","Fri Jun 05 12:07:29 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","13742","userCantDepositAccountWithoutAmountTest()","","Fri Jun 05 12:06:39 UTC 2026","passed","Fri Jun 05 12:06:53 UTC 2026","","ui.iteration2.DepositAccountTest","ui.iteration2.DepositAccountTest","userCantDepositAccountWithoutAmountTest"
"","2256","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:28 UTC 2026","passed","Fri Jun 05 12:08:30 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","2306","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:23 UTC 2026","passed","Fri Jun 05 12:08:25 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","1972","adminCanLoginWithCorrectDataTest()","","Fri Jun 05 12:07:33 UTC 2026","passed","Fri Jun 05 12:07:35 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","5838","userCanTransferMoneyDifferentUserTest()","","Fri Jun 05 12:08:35 UTC 2026","passed","Fri Jun 05 12:08:41 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMoneyDifferentUserTest"
"","2387","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:21 UTC 2026","passed","Fri Jun 05 12:08:23 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","4324","userCanTransferMaxSumTest()","","Fri Jun 05 12:08:46 UTC 2026","passed","Fri Jun 05 12:08:51 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCanTransferMaxSumTest"
"","398","adminCantCreateUserTest(String, String, String, String, String) Негативные тесты","","Fri Jun 05 12:09:10 UTC 2026","passed","Fri Jun 05 12:09:10 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCantCreateUserTest"
"","3565","userCantTransferWithInvalidAmountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:09:01 UTC 2026","passed","Fri Jun 05 12:09:05 UTC 2026","","api.iteration2.MoneyTransferTest","api.iteration2.MoneyTransferTest","userCantTransferWithInvalidAmountTest"
"","2275","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:25 UTC 2026","passed","Fri Jun 05 12:08:28 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","2192","userCantDepositAccountTest(Double, String, String) Негативные тесты","","Fri Jun 05 12:08:08 UTC 2026","passed","Fri Jun 05 12:08:10 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCantDepositAccountTest"
"","3891","userCanCreateAccountTest()","","Fri Jun 05 12:07:35 UTC 2026","passed","Fri Jun 05 12:07:39 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","4971","userCantChangeNameWithoutEnterNameTest()","","Fri Jun 05 12:07:03 UTC 2026","passed","Fri Jun 05 12:07:08 UTC 2026","","ui.iteration2.UpdateUserNameTest","ui.iteration2.UpdateUserNameTest","userCantChangeNameWithoutEnterNameTest"
"","2504","negativeTest(String, String, String) Негативные тесты","","Fri Jun 05 12:08:32 UTC 2026","passed","Fri Jun 05 12:08:35 UTC 2026","","api.iteration2.UpdateUserNameTest","api.iteration2.UpdateUserNameTest","negativeTest"
"","1090","adminCanCreateUserTest()","","Fri Jun 05 12:09:10 UTC 2026","passed","Fri Jun 05 12:09:12 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserTest"
"","2332","userCanDepositAccountTest()","","Fri Jun 05 12:08:01 UTC 2026","passed","Fri Jun 05 12:08:03 UTC 2026","","api.iteration2.DepositAccountTest","api.iteration2.DepositAccountTest","userCanDepositAccountTest"
"","2571","userCanLoginWithCorrectDataTest()","","Fri Jun 05 12:07:31 UTC 2026","passed","Fri Jun 05 12:07:33 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
